MISC::BLOCK_DISPATCH_SERVICE_RESOURCE_CREATION, 126
MONEY::_MONEY_INCREMENT_CASH_BALANCE, 126
PLAYER::_FORMAT_PLAYER_NAME_STRING, 126
STATS::WEEKLY_COLLECTIBLE_GET_ITEM_SET_BUY_AWARD, 126
TASK::REACT_LOOK_AT_END, 126
TASK::TASK_WANDER_IN_AREA, 126
LAW::_0xF611DE44AEB36A1D, 124
PED::_DOES_META_PED_OUTFIT_EXIST_FOR_PED_MODEL, 124
PED::GET_PED_RESET_FLAG, 124
PLAYER::_SET_MOUNT_PROMPT_DISABLED, 124
SCRIPTS::SET_EVENT_FLAG_FOR_DELETION, 124
UNLOCK::UNLOCK_SET_VISIBLE, 124
VEHICLE::IS_DRAFT_VEHICLE, 124
AUDIO::SET_AMBIENT_VOICE_NAME, 122
CAM::IS_GAMEPLAY_HINT_ACTIVE, 122
ENTITY::_SET_ENTITY_FADE_IN, 122
LAW::_ENABLE_DISPATCH_LAW_2, 122
MISC::IS_STRING_NULL, 122
NETWORK::_UGC_HAS_PRIVILEGE, 122
TASK::FIND_SCENARIO_OF_TYPE_HASH, 122
TASK::OPEN_SEQUENCE_TASK, 122
WEAPON::_REQUEST_WEAPON_ASSET, 122
CAM::SET_CAM_ROT, 120
DATAFILE::DATAFILE_DELETE, 120
EVENT::_SET_EVENT_TRACKER_FOR_PED, 120
GRAPHICS::SET_TIMECYCLE_MODIFIER, 120
ITEMDATABASE::_0xF8D09EF8CE61D7BF, 120
NETWORK::_0x405DDEFB1F531B18, 120
PED::_0xC494C76A34266E82, 120
TASK::_0xB35370D5353995CB, 120
TASK::TASK_START_SCENARIO_IN_PLACE_HASH, 120
TELEMETRY::_TELEMETRY_CRAFT_ITEM, 120
UIAPPS::LAUNCH_UIAPP_BY_HASH, 120
VOLUME::REQUEST_VOLUME_LOCK_WITH_ARGS, 120
WEAPON::SHOULD_WEAPON_BE_DISCARDED_WHEN_SWAPPED, 120
AUDIO::_IS_SCRIPTED_AUDIO_CUSTOM, 118
COLLECTION::_COLLECTABLE_GET_COLLECTABLE_ITEM_HASH, 118
COLLECTION::_COLLECTABLE_INCREMENT_NUM_FOUND, 118
COMPENDIUM::COMPENDIUM_HERB_PICKED, 118
EVENT::_0x83D43F0FD5276E4D, 118
HUD::_UI_PROMPT_DISABLE_PROMPT_TYPE_THIS_FRAME, 118
HUD::_UI_PROMPT_SET_TYPE, 118
MAP::_BLIP_ADD_FOR_VOLUME, 118
PED::_GIVE_PED_HASH_COMMAND, 118
STATS::CHAL_GET_NUM_RANKS_COMPLETED, 118
TELEMETRY::_TELEMETRY_HERB_PICKED, 118
VEHICLE::IS_VEHICLE_SEAT_FREE, 118
WEAPON::_0x9F0E1892C7F228A8, 118
WEAPON::_HAS_WEAPON_ASSET_LOADED, 118
ITEMDATABASE::_0x1FC25AEB5F76B38D, 116
ITEMDATABASE::_ITEMDATABASE_GET_AWARD_ACQUIRE_COST_TYPE, 116
MAP::_DOES_ENTITY_HAVE_BLIP, 116
MAP::SET_BLIP_COORDS, 116
MISC::_SHOULD_USE_METRIC_WEIGHT, 116
NETWORK::UGC_RELEASE_ALL_CACHED_DESCRIPTIONS, 116
OBJECT::_DOOR_SYSTEM_FORCE_SHUT, 116
TASK::TASK_START_SCENARIO_AT_POSITION, 116
AUDIO::_SET_AUDIO_SCENESET, 114
AUDIO::ADD_PED_TO_CONVERSATION, 114
AUDIO::DISABLE_PED_PAIN_AUDIO, 114
AUDIO::IS_PED_IN_CURRENT_CONVERSATION, 114
CAM::GET_GAMEPLAY_CAM_ROT, 114
ENTITY::SET_ENTITY_LOAD_COLLISION_FLAG, 114
HUD::_TEXT_BLOCK_IS_STREAMED, 114
ITEMDATABASE::_ITEMDATABASE_FILLOUT_SELL_PRICE, 114
NETWORK::NETWORK_IS_SCRIPT_ACTIVE, 114
NETWORK::PARTICIPANT_ID, 114
PAD::IS_DISABLED_CONTROL_JUST_PRESSED, 114
TASK::_MAKE_OBJECT_CARRIABLE, 114
VOLUME::GET_VOLUME_LOCK_REQUEST_STATUS, 114
AUDIO::PRELOAD_SCRIPT_CONVERSATION, 112
ENTITY::_GET_ENTITIES_IN_VOLUME, 112
HUD::_UI_PROMPT_SET_URGENT_PULSING_ENABLED, 112
PED::_ADD_TEXTURE_LAYER, 112
PED::_SET_TEXTURE_LAYER_ALPHA, 112
PED::_SET_TEXTURE_LAYER_MOD, 112
PED::_SET_TEXTURE_LAYER_PALLETE, 112
PED::_SET_TEXTURE_LAYER_ROUGHNESS, 112
PED::_SET_TEXTURE_LAYER_SHEET_GRID_INDEX, 112
PED::_SET_TEXTURE_LAYER_TINT, 112
PED::IS_PED_IN_GROUP, 112
PLAYER::_GET_PLAYER_HEALTH, 112
PLAYER::_GET_SADDLE_HORSE_FOR_PLAYER, 112
SAVE::SAVEGAME_IS_SAVE_PENDING, 112
SCRIPTS::DOES_SCRIPT_EXIST, 112
TASK::_0xA7479FB665361EDB, 112
UIAPPS::_CLOSE_ALL_UIAPPS, 112
WEAPON::_REMOVE_AMMO_FROM_PED_BY_TYPE, 112
WEAPON::GET_WEAPONTYPE_GROUP, 112
AUDIO::CREATE_NEW_SCRIPTED_CONVERSATION, 110
AUDIO::IS_SCRIPTED_SPEECH_PLAYING, 110
HUD::_GET_LABEL_TEXT_2, 110
HUD::_UI_PROMPT_IS_PRESSED, 110
NETWORK::TEXTURE_DOWNLOAD_RELEASE, 110
PED::_SET_PED_DRUNKNESS, 110
PED::SET_PED_ACCURACY, 110
PLAYER::_SPECIAL_ABILITY_SET_DISABLED, 110
POSSE::_0xC084FF658B2E61DA, 110
SOCIALCLUB::SC_PROFANITY_GET_STRING_STATUS, 110
TASK::_0x764DB5A48390FBAD, 110
ATTRIBUTE::GET_DEFAULT_ATTRIBUTE_POINTS_NEEDED_FOR_RANK, 108
MAP::_SET_BLIP_NAME, 108
PED::_PED_EMOTIONAL_PRESET_LOCO_MOTION, 108
PED::GET_PED_BLACKBOARD_SCRIPT_FLOAT, 108
PLAYER::GET_HAS_PLAYER_DISCOVERED_CHARACTER_NAME_MP, 108
STATS::STAT_ID_GET_FLOAT, 108
STATS::WEEKLY_COLLECTIBLE_GET_NUM_SETS, 108
TASK::_0x23767D80C7EED7C6, 108
UIFEED::_UI_FEED_POST_OBJECTIVE, 108
AITRANSPORT::_GET_PED_IN_TRANSPORT_SEAT, 106
ANIMSCENE::_DOES_ENTITY_WITH_ID_EXIST_IN_ANIM_SCENE, 106
ATTRIBUTE::GET_DEFAULT_MAX_ATTRIBUTE_RANK, 106
AUDIO::SET_AMBIENT_ZONE_STATE, 106
AUDIO::STOP_CURRENT_PLAYING_SPEECH, 106
ENTITY::HAS_COLLISION_LOADED_AROUND_POSITION, 106
ITEMSET::IS_IN_ITEMSET, 106
MISC::CANCEL_ONSCREEN_KEYBOARD, 106
PATHFIND::_ADD_NAVMESH_BLOCKING_VOLUME, 106
PATHFIND::_NAVMESH_CLEAR_REQUESTED_PATH, 106
PED::_0xD8544F6260F5F01E, 106
PED::GET_MELEE_TARGET_FOR_PED, 106
PED::SET_PED_COMBAT_MOVEMENT, 106
PLAYER::_GET_PLAYER_UI_PROMPT_IS_DISABLED, 106
PLAYER::_IS_SECONDARY_SPECIAL_ABILITY_ACTIVE, 106
VOLUME::_0x351D71B8B72B858B, 106
WEAPON::_IS_WEAPON_THROWABLE, 106
AUDIO::SET_PED_INTERIOR_WALLA_DENSITY, 104
AUDIO::START_SCRIPT_CONVERSATION, 104
ENTITY::_GET_PINNED_MAP_ENTITY, 104
ENTITY::HAS_ENTITY_CLEAR_LOS_TO_COORD, 104
ENTITY::IS_ENTITY_ATTACHED_TO_ANY_PED, 104
ENTITY::SET_ENTITY_ALPHA, 104
GRAPHICS::GET_TV_CHANNEL, 104
MAP::GET_BLIP_FROM_ENTITY, 104
NETWORK::NETWORK_GET_HOST_OF_THREAD, 104
PED::_0x758F081DB204DDDE, 104
PED::CLEAR_PED_ENV_DIRT, 104
PLAYER::_SET_DEADEYE_TAGGING_CONFIG, 104
PLAYER::IS_PLAYER_TELEPORT_ACTIVE, 104
AUDIO::_0x40CA665AB9D8D505, 102
AUDIO::_0xA2323A2EAE32A290, 102
CAM::STOP_GAMEPLAY_HINT, 102
ENTITY::PIN_CLOSEST_MAP_ENTITY, 102
FIRE::_IS_ENTITY_CONSUMED_BY_FIRE, 102
INVENTORY::_INVENTORY_SET_INVENTORY_ITEM_IN_USE, 102
ITEMDATABASE::_ITEMDATABASE_GET_COLLECTION_SIZE, 102
MAP::_BLIP_ADD_FOR_STYLE, 102
PED::_ADD_SCENARIO_BLOCKING_VOLUME, 102
PED::COUNT_PEDS_IN_COMBAT_WITH_TARGET_WITHIN_RADIUS, 102
AITRANSPORT::SET_TRANSPORT_CONFIG_FLAG, 100
AUDIO::_PLAY_SOUND_FROM_POSITION, 100
AUDIO::PLAY_PED_AMBIENT_SPEECH_NATIVE, 100
AUDIO::START_AUDIO_SCENE, 100
GRAPHICS::_0x1A9F09AB458D49C6, 100
ITEMDATABASE::_0x3A0B667ABFF87F6E, 100
ITEMDATABASE::_0x7A35A72A692BE9DB, 100
LOCALIZATION::GET_CURRENT_LANGUAGE, 100
MISC::_GET_PED_FROM_INDEXED_ITEM, 100
NETWORK::_UGC_QUERY_GET_LANGUAGE, 100
NETWORK::_UGC_QUERY_GET_VERSION, 100
PED::_ARE_ALL_AMBIENT_PED_RESERVATIONS_READY, 100
PED::_UNRESERVE_AMBIENT_PEDS, 100
PERSCHAR::_0x2DF89CD2ED1D0BDE, 100
PLAYER::_SECONDARY_SPECIAL_ABILITY_SET_DISABLED, 100
PLAYER::_SPECIAL_ABILITY_GET_AMOUNT_CACHED, 100
TASK::GET_IS_WAYPOINT_RECORDING_LOADED, 100
TASK::TASK_LEAVE_ANY_VEHICLE, 100
DECORATOR::DECOR_SET_FLOAT, 98
HUD::GET_NAMED_RENDERTARGET_RENDER_ID, 98
LAW::_0x40851BCC33ACD9AB, 98
LAW::CLEAR_WANTED_SCORE, 98
NETSHOPPING::_CASHINVENTORY_TRANSACTION_CHECKOUT_STATUS, 98
NETWORK::_0x5A91BCEF74944E93, 98
PED::_0x09D7AFD3716DA8E1, 98
PED::_0x85F500F4E24CA43E, 98
PED::_SET_PED_ACTION_DISABLE_FLAG, 98
PED::SET_PED_SHOULD_PLAY_COMBAT_SCENARIO_EXIT, 98
PLAYER::IS_PLAYER_PLAYING, 98
SCRIPTS::GET_HASH_OF_THIS_SCRIPT_NAME, 98
TELEMETRY::_TELEMETRY_SHOP_ENTRY, 98
DECORATOR::DECOR_GET_FLOAT, 96
ENTITY::GET_OFFSET_FROM_ENTITY_GIVEN_WORLD_COORDS, 96
EVENT::ADD_SHOCKING_EVENT_FOR_ENTITY, 96
INTERACTION::_POINTER_IS_LEFT_BUTTON_JUST_RELEASED, 96
INVENTORY::_0x9D21B185ABC2DBC5, 96
ITEMDATABASE::_ITEMDATABASE_FILLOUT_PRICE_MODIFIER_BY_KEY, 96
MAP::SET_BLIP_FLASH_TIMER, 96
MISC::_0x49C44FE78A135A1D, 96
NETSHOPPING::CASHINVENTORY_IS_CONNECTION_FAULTED, 96
PED::_0x9B9B9FA0EA283E3D, 96
PED::_GET_PED_ATTITUDE, 96
PED::_SET_PED_TO_DISABLE_RAGDOLL, 96
PED::IS_PED_HOGTYING, 96
PLAYER::_0x1A6E84F13C952094, 96
PLAYER::_ENABLE_CUSTOM_DEADEYE_ABILITY, 96
PLAYER::_SET_DEADEYE_TAGGING_ENABLED, 96
POPULATION::_0xF45E46DEECF7DF6E, 96
STREAMING::_REQUEST_SCENARIO_TYPE, 96
STREAMING::REMOVE_ANIM_DICT, 96
TASK::TASK_COMBAT_HATED_TARGETS, 96
TASK::TASK_PLACE_CARRIED_ENTITY_AT_COORD, 96
TELEMETRY::_TELEMETRY_MISSION_FAILED_TO_LAUNCH, 96
VOICE::_0xEF6F2A35FAAF2ED7, 96
WEAPON::GET_CURRENT_PED_WEAPON_ENTITY_INDEX, 96
WEAPON::IS_WEAPON_REPEATER, 96
ANIMSCENE::ABORT_ANIM_SCENE, 94
CAM::IS_CAM_INTERPOLATING, 94
GRAPHICS::_ANIMPOSTFX_SET_STRENGTH, 94
OBJECT::GET_WEAPON_TYPE_FROM_PICKUP_TYPE, 94
POPULATION::_SET_PED_SHOULD_IGNORE_AVOIDANCE_VOLUMES, 94
STREAMING::REQUEST_IPL_HASH, 94
VEHICLE::GET_TRAIN_CARRIAGE, 94
VOICE::_0x1C38C3577901AF1F, 94
WEAPON::_GET_WEAPON_SCALE, 94
WEAPON::_GET_WEAPONTYPE_MODEL, 94
WEAPON::_IS_WEAPON_LANTERN, 94
WEAPON::_SET_WEAPON_SCALE, 94
ANIMSCENE::HAS_ENTITY_EXITED_ANIM_SCENE, 92
CAM::_IS_CAMERA_AVAILABLE, 92
ENTITY::_0xC3ABCFBC7D74AFA5, 92
GRAPHICS::_ANIMPOSTFX_IS_STACKHASH_PLAYING, 92
ITEMDATABASE::_ITEMDATABASE_FILLOUT_AWARD_ITEM_INFO, 92
NETSHOPPING::_CASHINVENTORY_INIT_SESSION_IS_FAULTED, 92
NETWORK::IS_SPHERE_VISIBLE_TO_PLAYER, 92
PED::_GET_CARRIER_AS_PED, 92
PED::_SET_PED_DIRT_CLEANED, 92
PED::GET_PED_BLACKBOARD_SCRIPT_BOOL, 92
PLAYER::_SET_PLAYER_HAS_DISCOVERED_CHARACTER_NAME_MP, 92
PLAYER::_UNREGISTER_EAGLE_EYE_FOR_ENTITY, 92
PLAYER::GET_ENTITY_PLAYER_IS_FREE_AIMING_AT, 92
PROPSET::_GET_ENTITIES_FROM_PROP_SET, 92
SAVE::_0xE0B45E983BFC0768, 92
STREAMING::REMOVE_IPL_HASH, 92
ATTRIBUTE::_START_ITEM_PREVIEW, 90
DATABINDING::_DATABINDING_READ_DATA_HASH_STRING_FROM_PARENT_BY_HASH, 90
DATABINDING::_DATABINDING_READ_DATA_STRING, 90
ENTITY::_GET_ENTITY_ANIM_CURRENT_TIME, 90
GRAPHICS::_0x735762E8D7573E42, 90
PLAYER::_SET_PLAYER_RESET_FLAG, 90
TASK::TASK_ENTER_ANIM_SCENE, 90
UIFEED::_UI_FEED_POST_FEED_TICKER, 90
CLOCK::GET_CLOCK_HOURS, 88
ENTITY::IS_ENTITY_VISIBLE_TO_SCRIPT, 88
GRAPHICS::_ANIMPOSTFX_PLAY_TIMED, 88
NETWORK::NETWORK_GET_LOCAL_HANDLE, 88
PED::_0x9C81338B2E62CE0A, 88
PED::_ADD_SCENARIO_TRANSITION, 88
PED::_GET_BLOCKING_OF_NON_TEMPORARY_EVENTS, 88
PED::_GET_IS_PED_MOTIVATION_STATE_ENABLED, 88
POPULATION::GET_RANDOM_MODEL_FROM_POPULATION_SET, 88
SAVE::_0x443174C20B8B9E7F, 88
TASK::_0x7CB99FADDE73CD1B, 88
TASK::GET_IS_CARRIABLE_ENTITY, 88
TASK::IS_TASK_MOVE_NETWORK_READY_FOR_TRANSITION, 88
WATER::GET_WATER_HEIGHT_NO_WAVES, 88
AUDIO::REMOVE_ENTITY_FROM_AUDIO_MIX_GROUP, 86
ENTITY::_SET_ENTITY_COORDS_AND_HEADING_NO_OFFSET, 86
INVENTORY::_INVENTORY_GET_INVENTORY_ITEM_CHILD, 86
LAW::SUPPRESS_CRIME_THIS_FRAME, 86
PED::GET_PED_MAX_HEALTH, 86
PED::GET_PED_RELATIONSHIP_GROUP_DEFAULT_HASH, 86
PED::IS_PED_CLIMBING, 86
PLAYER::_GET_PLAYER_OWNER_OF_MOUNT, 86
SCRIPTS::START_NEW_SCRIPT_WITH_ARGS, 86
STREAMING::_HAS_SCENARIO_TYPE_LOADED, 86
UIFEED::_UI_FEED_POST_RANKUP_TOAST, 86
ANIMSCENE::GET_ANIM_SCENE_ENTITY_LOCATION_DATA, 84
ANIMSCENE::SET_ANIM_SCENE_INT, 84
AUDIO::_SET_VARIABLE_ON_SOUND_WITH_ID, 84
CAM::IS_GAMEPLAY_CAM_SHAKING, 84
ENTITY::_0xEF2D9ED7CE684F08, 84
ENTITY::IS_ENTITY_ATTACHED_TO_ENTITY, 84
GRAPHICS::TOGGLE_PAUSED_RENDERPHASES, 84
HUD::SET_TEXT_RENDER_ID, 84
ITEMDATABASE::_ITEMDATABASE_GET_ACQUIRE_COST, 84
ITEMDATABASE::_ITEMDATABASE_GET_ACQUIRE_COSTS_COUNT, 84
ITEMDATABASE::_ITEMDATABASE_LOCALIZATION_GET_VALUE, 84
LAW::GET_WANTED_SCORE, 84
NETWORK::_0x5D3C528B7A7DF836, 84
NETWORK::_NETWORK_IS_THREAD_ACTIVE, 84
PAD::IS_DISABLED_CONTROL_PRESSED, 84
PAD::IS_USING_KEYBOARD_AND_MOUSE, 84
PATHFIND::_NAVMESH_IS_SWAP_ACTIVE, 84
PED::_0xAAB86462966168CE, 84
PED::_IS_ANIMAL_CONTROLLED_BY_A_PLAYER, 84
PED::_SET_PED_TARGET_ACTION_DISABLE_FLAG, 84
PED::ADD_RELATIONSHIP_GROUP, 84
PED::GET_JACK_TARGET, 84
PED::GET_PEDS_JACKER, 84
PHYSICS::ACTIVATE_PHYSICS, 84
PLAYER::GET_PLAYERS_LAST_VEHICLE, 84
ANIMSCENE::_GET_ANIM_SCENE_OBJECT, 82
ANIMSCENE::IS_ANIM_SCENE_EXITING_THIS_FRAME, 82
COLLECTION::_0x9ADEE485726025D4, 82
DATABINDING::_DATABINDING_WRITE_DATA_INT_FROM_PARENT_BY_HASH, 82
DATAFILE::DATADICT_GET_DICT, 82
ENTITY::_SET_ENTITY_THREAT_TIER, 82
HUD::_UI_PROMPT_HAS_HOLD_MODE, 82
INVENTORY::_INVENTORY_GET_INVENTORY_ITEM_DESCRIPTION_HASH, 82
INVENTORY::_INVENTORY_SET_INVENTORY_ITEM_HIDDEN, 82
MISC::IS_DURANGO_VERSION, 82
MISC::SET_RANDOM_SEED, 82
NETWORK::_0x862C5040F4888741, 82
NETWORK::_NETWORK_IS_PLAYER_IN_SPECTATOR_MODE, 82
NETWORK::_NETWORK_SPAWN_CONFIG_ADD_EXCLUSION_VOLUME, 82
NETWORK::IS_SPHERE_VISIBLE_TO_ANOTHER_MACHINE, 82
NETWORK::NETWORK_SESSION_GET_SESSION_FLAGS, 82
PED::_IS_PED_ACTION_DISABLE_FLAG_ENABLED, 82
PED::_RESET_PED_COMPONENTS, 82
PED::_SET_PED_QUALITY, 82
PED::_UPDATE_SHOP_ITEM_WEARABLE_STATE, 82
PED::GET_CURRENT_TARGET_FOR_PED, 82
POSSE::_0xC584FF658B2E55DA, 82
SCRIPTS::_IS_THREAD_EXIT_REQUESTED_FOR_THREAD_WITH_THIS_ID, 82
STREAMING::IS_MODEL_A_VEHICLE, 82
WEAPON::_SET_PED_ALL_WEAPONS_VISIBILITY, 82
CAM::SHAKE_CAM, 80
DATABINDING::_DATABINDING_ADD_DATA_GANG_ID, 80
ENTITY::_0x669655FFB29EF1A9, 80
ENTITY::HAS_ENTITY_BEEN_DAMAGED_BY_ANY_VEHICLE, 80
ENTITY::SET_ENTITY_NO_COLLISION_ENTITY, 80
GRAPHICS::_ANIMPOSTFX_STOP_STACKHASH_POSTFX, 80
INVENTORY::_INVENTORY_GET_CHILDREN_COUNT, 80
INVENTORY::_INVENTORY_GET_INVENTORY_ITEM_IS_ANIMAL_PELT, 80
ITEMDATABASE::_ITEMDATABASE_FILLOUT_BUNDLE, 80
NETWORK::HAS_NETWORK_TIME_STARTED, 80
PED::_0x4B19F171450E0D4F, 80
PED::_SET_PED_DAMAGE_CLEANLINESS, 80
PED::SET_RAGDOLL_BLOCKING_FLAGS, 80
SOCIALCLUBFEED::_SC_FEED_SUBMIT_PRESET_MESSAGE, 80
TASK::CLEAR_PED_SECONDARY_TASK, 80
TASK::TASK_LOOK_AT_ENTITY, 80
TELEMETRY::_TELEMETRY_COUPON, 80
VOLUME::_CREATE_ANTI_GRIEF_VOLUME, 80
WEAPON::_0xEA522F991E120D45, 80
ANIMSCENE::GET_ANIM_SCENE_BOOL, 78
AUDIO::PLAY_ANIMAL_VOCALIZATION, 78
ENTITY::GET_NEAREST_PLAYER_TO_ENTITY, 78
HUD::_0xBFFF81E12A745A5F, 78
ITEMDATABASE::_0x799FCD53358ED5FA, 78
ITEMDATABASE::_0xC4146375D8A0B374, 78
NETWORK::NETWORK_SESSION_REMOVE_SESSION_FLAGS, 78
PED::_SET_META_PED_TAG, 78
PED::_SET_PED_GRAPPLE_FLAG, 78
PED::_SET_PED_PROMPT_NAME, 78
POSSE::_0xC084FF658B2E81DA, 78
SCRIPTS::_0xFFDDF802279BE128, 78
STREAMING::CLEAR_FOCUS, 78
TASK::_GET_ITEM_INTERACTION_ENTITY_FROM_PED, 78
TASK::TASK_SMART_FLEE_PED, 78
WEAPON::_0x46D42883E873C1D7, 78
AUDIO::_GET_LOADED_STREAM_ID_FROM_CREATION, 76
AUDIO::_SET_VARIABLE_ON_SOUND_WITH_NAME, 76
CAM::_IS_CAM_DATA_DICT_LOADED, 76
ENTITY::_UNPIN_MAP_ENTITY, 76
GRAPHICS::STOP_PARTICLE_FX_LOOPED, 76
HUD::_0x806862E5D266CF38, 76
HUD::_GET_COLOR_FROM_NAME, 76
ITEMDATABASE::_ITEMDATABASE_GET_AWARD_ITEM_COUNT, 76
LAW::_ENABLE_DISPATCH_LAW, 76
MISC::_SHOULD_USE_METRIC_MEASUREMENTS_2, 76
OBJECT::_SET_OBJECT_TARGETTABLE_FOCUS, 76
PED::_GET_IS_PED_BEING_ROBBED, 76
PED::IS_PED_MODEL, 76
POSSE::_0xC684FF658B2E55DA, 76
TASK::GET_TASK_MOVE_NETWORK_STATE, 76
TASK::IS_TASK_MOVE_NETWORK_ACTIVE, 76
TELEMETRY::_TELEMETRY_SHOP_SELL, 76
VEHICLE::_CREATE_MISSION_TRAIN, 76
AUDIO::STOP_SCRIPTED_CONVERSATION, 74
CAM::GET_GAMEPLAY_CAM_RELATIVE_HEADING, 74
CAM::STOP_CAM_POINTING, 74
CAM::STOP_GAMEPLAY_CAM_SHAKING, 74
CLOCK::_GET_POSIX_TIME_STRUCT, 74
DATABINDING::_DATABINDING_WRITE_STRING_FROM_HASH, 74
ENTITY::PLAY_ENTITY_ANIM, 74
MISC::_DOES_STRING_EXIST_IN_STRING, 74
MISC::GET_ONSCREEN_KEYBOARD_RESULT, 74
NETWORK::_NETWORK_SESSION_ADD_SESSION_FLAGS, 74
NETWORK::_REQUEST_PEDSHOT_TEXTURE_MULTIPLAYER_DOWNLOAD, 74
NETWORK::NETWORK_IS_HOST, 74
PED::IS_PED_ENTERING_ANY_TRANSPORT, 74
PLAYER::_0x6ECFC621A168424C, 74
PLAYER::_EAGLE_EYE_SET_CUSTOM_DISTANCE, 74
TASK::_GET_PED_USING_SCENARIO_POINT, 74
TASK::TASK_GO_STRAIGHT_TO_COORD, 74
VOLUME::_0xFA15C9A320E707B0, 74
VOLUME::_FIND_VOLUME_LOCK_REQUEST_ID_WITH_ARGS, 74
WEAPON::_0x431240A58484D5D0, 74
WEAPON::_GET_WEAPON_NAME, 74
AUDIO::SET_PED_IS_DRUNK, 72
CAM::_0xE4B7945EF4F1BFB2, 72
DATABINDING::_DATABINDING_ADD_HASH_ARRAY, 72
DATABINDING::_DATABINDING_ADD_UI_ITEM_LIST_BY_HASH, 72
ENTITY::_SET_ENTITY_LIGHTS_ENABLED, 72
NETWORK::GET_STATUS_OF_TEXTURE_DOWNLOAD, 72
PED::_REMOVE_PED_FROM_MOUNT, 72
PED::GET_PED_STEALTH_MOVEMENT, 72
PED::SET_PED_CLOTH_PIN_FRAMES, 72
PED::SET_PED_SHOULD_PLAY_EMOTIONAL_SCENARIO_EXIT, 72
PLAYER::IS_PLAYER_TARGETTING_ANYTHING, 72
STREAMING::LOAD_SCENE_STOP, 72
TASK::REQUEST_WAYPOINT_RECORDING, 72
TASK::TASK_COWER, 72
WEAPON::_0x45E57FDD531C9477, 72
WEAPON::_GET_WEAPON_GUN_SPINNING_WEAPON_EMOTE_TRICK_TYPE_HASH, 72
WEAPON::_SET_WEAPON_DAMAGE, 72
WEAPON::_SET_WEAPON_DIRT, 72
WEAPON::_SET_WEAPON_SOOT, 72
CLOCK::GET_POSIX_TIME, 70
HUD::_UI_PROMPT_SET_TAG, 70
INVENTORY::_INVENTORY_MOVE_INVENTORY_ITEM, 70
MAP::_REMOVE_PROP_FROM_MINIMAP, 70
NETWORK::_NET_TO_PROPSET, 70
NETWORK::NETWORK_IS_RESETTING_POPULATION, 70
OBJECT::_SET_LIGHT_SCATTERING_DISABLED_FOR_OBJECT, 70
OBJECT::DOES_PICKUP_EXIST, 70
PED::_CLEAR_PELT_FROM_HORSE, 70
PED::_IS_PED_MODEL_SUPPRESSED, 70
PED::_SET_REMOVE_PED_NETWORKED, 70
SAVE::_SAVEGAME_GET_INT_3, 70
WEAPON::SET_PED_INFINITE_AMMO, 70
ANIMSCENE::GET_ANIM_SCENE_ORIGIN, 68
AUDIO::STOP_AUDIO_SCENE, 68
DATABINDING::_0x7FC60C94C83C5CD7, 68
HUD::GET_CHARACTER_FROM_AUDIO_CONVERSATION_FILENAME, 68
LAW::SET_BOUNTY, 68
MONEY::_MONEY_DECREMENT_CASH_BALANCE, 68
NETWORK::_0xF260AF6F43953316, 68
NETWORK::_NETWORK_CLOCK_TIME_OVERRIDE, 68
NETWORK::_NETWORK_SESSION_SET_PLAYER_FLAGS, 68
NETWORK::IS_TIME_MORE_THAN, 68
PED::_COMPUTE_SATCHEL_ITEM_FOR_PED_CARCASS, 68
PED::_REQUEST_META_PED_COMPONENT, 68
PED::SET_PED_CAN_BE_TARGETTED_BY_TEAM, 68
SCRIPTS::_REQUEST_THREAD_EXIT_FOR_ALL_THREADS_WITH_THIS_NAME, 68
TASK::_SET_PED_PATH_MAY_ENTER_DEEP_WATER, 68
VOLUME::_SET_ANTI_GRIEF_VOLUME_BLOCKS_PLAYER, 68
VOLUME::CREATE_VOLUME_AGGREGATE, 68
WEAPON::GIVE_WEAPON_TO_PED_WITH_OPTIONS, 68
ANIMSCENE::HAS_ANIM_SCENE_EXITED, 66
BUILTIN::SQRT, 66
CAM::ATTACH_CAM_TO_ENTITY, 66
CAM::CREATE_CAM_WITH_PARAMS, 66
COLLECTION::_0x6BAB7ACED1017204, 66
FLOCK::_GET_ANIMAL_IS_WILD, 66
GRAPHICS::START_PARTICLE_FX_NON_LOOPED_AT_COORD, 66
HUD::_SHOW_HORSE_CORES, 66
HUD::_SHOW_PLAYER_CORES, 66
PED::_GET_LASSOER_OF_PED, 66
PED::_IS_ANIMAL_INTERACTION_RUNNING, 66
PED::IS_ANIMAL_INTERACTION_POSSIBLE, 66
TASK::_0x1AC5A8AB50CFAA33, 66
TASK::_0x4A7D73989F52EB37, 66
TASK::_0x827A58CED9D4D5B4, 66
TASK::_0xB8E3486D107F4194, 66
TASK::TASK_MOUNT_ANIMAL, 66
UIAPPS::_CLOSE_UIAPP_BY_HASH_IMMEDIATE, 66
BRAIN::ENABLE_SCRIPT_BRAIN_SET, 64
GRAPHICS::GET_SCREEN_RESOLUTION, 64
GRAPHICS::GET_TIMECYCLE_MODIFIER_INDEX, 64
INTERIOR::GET_INTERIOR_FROM_ENTITY, 64
INVENTORY::_INVENTORY_GET_INVENTORY_ITEM_SOUND, 64
INVENTORY::_INVENTORY_SWAP_INVENTORY_ITEM, 64
NETSHOPPING::_0x38640A8C2DEF011B, 64
NETWORK::_LOCAL_PLAYER_PEDSHOT_TEXTURE_DOWNLOAD_REQUEST, 64
NETWORK::NETWORK_DISABLE_LEAVE_REMOTE_PED_BEHIND, 64
